source,target,weight
7655,7699,1
7655,8008,1
7655,8176,1
7655,8719,2
7655,8737,1
7655,9062,2
7655,9486,2
7655,9501,1
7655,9716,1
7655,10909,1
7666,1,5
7666,7,2
7666,11,1
7666,32,5
7666,66,1
7666,121,1
7666,259,1
7666,290,1
7666,297,2
7666,299,2
7666,307,1
7666,344,3
7666,402,1
7666,437,1
7666,450,2
7666,473,1
7666,586,1
7666,622,1
7666,675,1
7666,766,1
7666,1107,1
7666,1119,2
7666,1149,3
7666,1245,1
7666,1345,1
7666,1353,1
7666,1355,1
7666,1450,1
7666,1459,2
7666,1508,1
7666,1594,1
7666,1688,1
7666,1841,2
7666,1849,1
7666,1877,1
7666,1921,1
7666,1939,1
7666,1997,1
7666,2024,1
7666,2035,1
7666,2083,3
7666,2095,3
7666,2191,5
7666,2234,5
7666,2284,1
7666,2290,1
7666,2348,1
7666,2362,1
7666,2389,1
7666,2807,1
7666,2841,14
7666,2868,1
7666,2874,3
7666,3233,1
7666,3485,8
7666,3521,3
7666,3545,1
7666,3556,1
7666,3634,1
7666,3698,1
7666,3759,1
7666,3847,1
7666,3848,1
7666,3927,1
7666,3996,2
7666,4002,1
7666,4008,3
7666,4096,3
7666,4144,1
7666,4177,1
7666,4213,2
7666,4428,1
7666,4528,2
7666,4690,1
7666,4721,1
7666,4790,3
7666,4800,1
7666,5031,1
7666,5081,3
7666,5094,1
7666,5101,3
7666,5301,1
7666,5337,2
7666,5482,3
7666,5659,1
7666,5952,1
7666,6101,2
7666,6316,3
7666,6506,1
7666,6545,1
7666,6570,1
7666,6666,2
7666,6742,5
7666,6772,1
7666,6794,2
7666,7460,5
7666,7666,44
7666,7845,1
7666,7868,1
7666,8761,2
7666,8799,6
7666,9035,1
7666,9164,1
7666,9246,1
7666,9924,1
7666,9947,2
7666,10076,4
7666,10083,1
7666,10174,1
7666,10458,1
7666,10698,1
7666,10946,1
7666,11025,1
7666,11395,1
7666,11765,1
7666,11964,1
7666,12757,1
7666,12832,1
7666,12884,1
7666,13024,1
7666,13139,1
7666,13628,1
7666,14008,1
7666,15630,1
7666,16046,1
7666,16876,2
7666,17907,1
7666,17988,1
7666,18060,2
7666,18119,2
7666,19475,3
7666,20919,1
7666,21724,1
7666,26178,1
7666,27398,1
7666,33841,2
7666,35357,1
7666,39742,1
7666,66825,2
7667,7667,1
7671,394,1
7671,454,1
7671,2906,1
7671,6531,1
7671,6871,1
7671,7671,6
7671,19276,1
7674,2926,8
7674,6485,1
7674,7674,4
7692,972,2
7692,1612,1
7692,2294,1
7692,2618,1
7692,5810,2
7692,7079,3
7692,7507,1
7692,7692,13
7692,8075,2
7699,613,1
7699,3370,3
7699,3560,1
7699,4354,1
7699,4923,1
7699,6101,1
7699,7699,11
7699,8430,1
7699,8977,3
7699,10076,4
7699,17246,1
7699,23661,2
7709,297,2
7709,801,2
7709,1131,1
7709,1483,1
7709,5337,1
7709,6666,1
7709,6976,1
7709,7709,7
7709,8680,2
7709,10194,2
7709,10400,1
7709,10446,1
7709,10980,1
7709,11054,1
7709,11142,1
7709,11919,1
7709,14094,1
7709,14450,1
7709,14830,1
7709,16183,2
7709,20242,3
7709,21162,1
7709,23408,2
7710,683,1
7710,935,1
7710,942,2
7710,1004,1
7710,1074,1
7710,1358,1
7710,1532,2
7710,1778,1
7710,2294,3
7710,2672,1
7710,2797,1
7710,2841,1
7710,3282,1
7710,3324,3
7710,3684,1
7710,3902,1
7710,4213,3
7710,4556,1
7710,4673,1
7710,4854,4
7710,4953,2
7710,5585,1
7710,5970,1
7710,6101,6
7710,6316,1
7710,6976,1
7710,7333,1
7710,7710,40
7710,7934,1
7710,7979,1
7710,8008,3
7710,9072,1
7710,9211,1
7710,10059,4
7710,11576,4
7710,11919,1
7710,12205,1
7710,12481,1
7710,12489,1
7710,12610,1
7710,12806,1
7710,13763,1
7710,13923,2
7710,14497,3
7710,16389,1
7710,18420,1
7710,18494,2
7710,20242,4
7710,29783,1
7710,37691,1
7721,49,1
7721,78,2
7721,344,4
7721,360,3
7721,437,1
7721,733,1
7721,1048,1
7721,1353,1
7721,1631,1
7721,2841,3
7721,3995,1
7721,4008,1
7721,4528,1
7721,4639,2
7721,5473,1
7721,6005,1
7721,6666,1
7721,6936,1
7721,6950,1
7721,7721,16
7721,7867,1
7721,8320,1
7721,9928,1
7721,10366,1
7721,18744,1
7721,22131,1
7732,1121,1
7732,1234,2
7732,2149,1
7732,3609,1
7732,5010,1
7732,5304,2
7732,5371,1
7732,6836,1
7732,7408,1
7732,7655,4
7732,7674,2
7732,7732,9
7732,7743,1
7732,8799,1
7732,9093,1
7732,9313,1
7732,9558,1
7732,9896,1
7732,11847,1
7738,4354,3
7738,7738,4
7743,1,1
7743,45,1
7743,49,1
7743,344,1
7743,398,1
7743,431,1
7743,450,1
7743,454,2
7743,468,1
7743,602,1
7743,934,1
7743,1061,2
7743,1149,2
7743,1162,1
7743,1176,1
7743,1233,1
7743,1320,2
7743,1353,1
7743,1355,2
7743,1441,1
7743,1459,1
7743,1492,1
7743,1574,1
7743,1682,1
7743,1715,2
7743,1946,6
7743,2000,2
7743,2095,4
7743,2233,1
7743,2246,1
7743,2273,1
7743,2361,1
7743,2362,1
7743,2389,1
7743,2436,3
7743,2575,1
7743,2599,1
7743,2631,1
7743,2672,3
7743,2689,1
7743,2807,1
7743,2841,4
7743,2926,1
7743,3462,1
7743,3532,4
7743,3544,1
7743,3635,2
7743,3711,5
7743,3723,1
7743,3859,4
7743,3958,1
7743,4086,1
7743,4087,1
7743,4177,3
7743,4231,1
7743,4361,1
7743,4423,1
7743,4558,1
7743,4600,1
7743,4706,2
7743,4721,1
7743,4753,1
7743,4807,1
7743,5072,2
7743,5292,2
7743,5442,1
7743,5484,2
7743,5697,1
7743,5810,5
7743,5903,2
7743,5917,3
7743,5952,1
7743,5963,1
7743,5970,1
7743,6085,5
7743,6094,1
7743,6153,1
7743,6249,1
7743,6262,1
7743,6307,1
7743,6466,2
7743,6503,1
7743,6647,1
7743,6794,4
7743,6856,2
7743,6936,3
7743,7150,1
7743,7154,2
7743,7206,5
7743,7252,2
7743,7409,1
7743,7421,1
7743,7458,1
7743,7507,1
7743,7521,6
7743,7607,1
7743,7692,1
7743,7732,1
7743,7743,92
7743,8133,2
7743,8176,3
7743,8224,1
7743,8246,1
7743,8353,1
7743,8547,2
7743,8843,1
7743,8871,2
7743,9652,1
7743,9896,1
7743,10290,3
7743,10446,1
7743,10708,1
7743,10774,2
7743,10828,1
7743,10909,4
7743,11318,4
7743,11394,1
7743,12597,1
7743,12705,1
7743,13059,3
7743,13694,1
7743,14875,1
7743,14913,1
7743,14915,1
7743,15021,1
7743,15129,1
7743,16323,1
7743,17193,1
7743,17255,1
7743,17489,1
7743,17836,1
7743,18131,2
7743,18465,1
7743,18717,1
7743,20300,1
7743,20597,1
7743,22002,1
7743,22161,3
7743,22217,1
7743,23317,1
7743,30395,4
7743,38783,1
7762,22,2
7762,78,1
7762,83,1
7762,184,4
7762,439,1
7762,461,1
7762,582,1
7762,1048,1
7762,1186,1
7762,1358,1
7762,1622,1
7762,1878,1
7762,2039,1
7762,2623,2
7762,2837,3
7762,4002,1
7762,4707,3
7762,5259,1
7762,7762,10
7762,8818,1
7762,9246,1
7762,10217,2
7762,10243,1
7762,11640,1
7762,11765,1
7762,13441,1
7762,18183,1
7762,21710,1
7762,24965,1
7767,484,1
7767,730,1
7767,1715,1
7767,1847,1
7767,4213,1
7767,6094,1
7767,6768,1
7767,7767,3
7767,10265,1
7772,344,1
7772,766,1
7772,943,1
7772,1441,1
7772,1465,1
7772,2051,1
7772,2819,1
7772,3988,1
7772,4336,1
7772,4720,1
7772,6094,1
7772,7772,14
7772,15934,1
7776,732,1
7776,1090,1
7776,4213,1
7776,6594,1
7776,7776,9
7780,7780,1
7813,1536,1
7813,1590,1
7813,3621,2
7813,5659,1
7813,7813,9
7813,15385,1
7820,1149,1
7820,1593,1
7820,2865,1
7820,2938,1
7820,4953,1
7820,7820,3
7820,9062,1
7842,437,2
7842,763,3
7842,1119,1
7842,1946,1
7842,2273,1
7842,2926,3
7842,6794,3
7842,7842,7
7842,10095,1
7845,460,1
7845,473,2
7845,1335,1
7845,1459,3
7845,1887,1
7845,3755,1
7845,3759,1
7845,5094,2
7845,5301,1
7845,5756,1
7845,5970,1
7845,7460,3
7845,7845,10
7845,13741,1
7845,15934,1
7845,16876,1
7845,18060,4
7845,27056,1
7851,942,1
7851,3195,2
7851,3560,4
7851,3875,5
7851,7851,8
7851,7936,1
7851,8212,1
7851,8430,3
7851,9022,4
7851,11825,4
7851,14251,2
7851,19899,3
7851,20117,2
7851,25005,1
7867,45,1
7867,83,1
7867,109,1
7867,239,1
7867,284,1
7867,318,4
7867,362,1
7867,377,1
7867,451,1
7867,1335,3
7867,1345,2
7867,1463,3
7867,1465,1
7867,1532,1
7867,1985,1
7867,2039,2
7867,2807,1
7867,2926,1
7867,3901,1
7867,4042,1
7867,4423,1
7867,4528,1
7867,4910,2
7867,5420,1
7867,5690,1
7867,6094,1
7867,6666,1
7867,6871,2
7867,7437,1
7867,7486,1
7867,7626,1
7867,7721,1
7867,7867,17
7867,8176,2
7867,9068,1
7867,9417,1
7867,9684,3
7867,10366,1
7867,10909,1
7867,13238,1
7867,35833,1
7868,32,1
7868,51,1
7868,259,2
7868,290,1
7868,297,2
7868,317,1
7868,344,2
7868,396,2
7868,450,2
7868,519,2
7868,622,1
7868,926,1
7868,1107,2
7868,1114,1
7868,1149,1
7868,1238,1
7868,1355,5
7868,1384,9
7868,1546,2
7868,1916,1
7868,1985,1
7868,2008,2
7868,2106,1
7868,2147,1
7868,2234,1
7868,2481,4
7868,2530,4
7868,2623,2
7868,2857,2
7868,2874,3
7868,3233,1
7868,3485,2
7868,3544,1
7868,3891,1
7868,4144,5
7868,4177,3
7868,4231,3
7868,4333,1
7868,4366,3
7868,4790,3
7868,4800,5
7868,5094,2
7868,5309,12
7868,5482,1
7868,5744,2
7868,6121,1
7868,6506,1
7868,6666,2
7868,6772,3
7868,7666,3
7868,7868,19
7868,8621,1
7868,8680,1
7868,8867,1
7868,8932,1
7868,9246,1
7868,9658,1
7868,9947,3
7868,10701,4
7868,10931,1
7868,11056,2
7868,11395,2
7868,11765,8
7868,11786,1
7868,11964,3
7868,12087,4
7868,12418,1
7868,12832,1
7868,13265,2
7868,13410,1
7868,13628,5
7868,14830,1
7868,15242,1
7868,16857,2
7868,16858,2
7868,16876,1
7868,18000,1
7868,18183,5
7868,18238,2
7868,19475,2
7868,20431,2
7868,36285,4
7869,3324,1
7869,7869,4
7875,1898,2
7875,3948,1
7875,6035,1
7875,7294,3
7875,7875,5
7878,51,1
7878,65,1
7878,259,1
7878,297,1
7878,299,1
7878,310,1
7878,327,1
7878,398,1
7878,622,3
7878,1450,1
7878,1465,1
7878,1902,1
7878,2290,1
7878,2294,1
7878,2356,2
7878,2938,1
7878,3040,2
7878,3272,1
7878,3701,1
7878,3888,2
7878,3945,2
7878,3996,3
7878,4144,1
7878,5869,1
7878,6131,1
7878,6545,1
7878,6666,1
7878,6986,1
7878,7878,4
7878,8324,1
7878,10446,1
7878,11072,1
7878,19475,1
7886,45,1
7886,290,1
7886,406,1
7886,766,1
7886,1532,1
7886,3121,1
7886,3537,1
7886,3635,1
7886,4008,2
7886,5301,1
7886,5740,1
7886,6101,1
7886,7886,1
7886,8146,1
7886,8794,1
7886,8799,1
7886,9501,1
7903,767,1
7903,2000,2
7903,2883,1
7903,6043,6
7903,6716,1
7903,7903,5
7932,51,1
7932,1355,1
7932,1409,1
7932,1528,2
7932,2530,1
7932,2837,1
7932,4231,5
7932,7144,1
7932,7932,4
7932,8699,1
7932,10194,1
7932,10206,2
7932,10446,2
7932,11084,2
7932,11877,1
7932,13441,1
7932,15792,1
7932,19048,2
7932,35353,1
7934,1,1
7934,25,1
7934,51,3
7934,78,1
7934,121,1
7934,136,4
7934,143,1
7934,290,1
7934,302,2
7934,321,1
7934,359,1
7934,394,1
7934,404,5
7934,406,1
7934,454,6
7934,532,1
7934,556,6
7934,824,1
7934,935,1
7934,960,1
7934,1050,1
7934,1056,2
7934,1131,1
7934,1149,1
7934,1176,2
7934,1305,1
7934,1345,2
7934,1355,2
7934,1358,2
7934,1459,2
7934,1464,1
7934,1465,2
7934,1536,3
7934,1573,1
7934,1580,1
7934,1587,5
7934,1619,1
7934,1657,3
7934,1674,7
7934,1847,1
7934,1849,2
7934,1898,14
7934,2011,5
7934,2031,2
7934,2158,1
7934,2384,2
7934,2530,5
7934,2622,1
7934,2627,3
7934,2926,1
7934,3032,3
7934,3106,1
7934,3199,1
7934,3272,1
7934,3324,2
7934,3503,5
7934,3684,4
7934,3736,6
7934,3875,1
7934,3948,3
7934,3958,2
7934,3983,3
7934,3993,4
7934,4047,1
7934,4106,1
7934,4213,1
7934,4312,1
7934,4344,2
7934,4361,1
7934,4384,1
7934,4415,1
7934,4466,1
7934,4556,5
7934,4854,1
7934,4923,3
7934,4974,1
7934,5010,1
7934,5223,1
7934,5287,2
7934,5372,2
7934,5534,1
7934,5585,5
7934,5609,6
7934,5627,1
7934,5690,1
7934,5712,1
7934,5734,2
7934,5740,1
7934,5768,1
7934,5810,7
7934,6015,1
7934,6035,1
7934,6043,1
7934,6085,1
7934,6094,14
7934,6101,7
7934,6210,1
7934,6269,1
7934,6415,1
7934,6495,1
7934,6579,1
7934,6651,2
7934,6756,2
7934,6766,1
7934,6794,3
7934,7248,1
7934,7294,1
7934,7311,1
7934,7458,1
7934,7482,3
7934,7655,6
7934,7934,45
7934,8008,4
7934,8153,1
7934,8212,3
7934,8345,1
7934,8353,1
7934,8430,4
7934,8460,1
7934,8676,1
7934,8739,1
7934,8779,1
7934,8799,14
7934,9022,1
7934,9025,1
7934,9062,2
7934,9199,2
7934,9404,3
7934,9417,1
7934,9501,3
7934,9565,2
7934,9716,2
7934,9919,2
7934,10059,3
7934,10095,1
7934,10238,3
7934,10400,1
7934,10613,3
7934,10909,3
7934,11142,2
7934,11260,2
7934,11439,5
7934,12418,1
7934,12669,1
7934,12898,1
7934,13650,1
7934,13825,4
7934,14251,3
7934,14740,1
7934,14830,1
7934,15028,1
7934,19368,1
7936,27,1
7936,766,2
7936,932,1
7936,947,1
7936,955,1
7936,1106,1
7936,1266,1
7936,1450,1
7936,1532,1
7936,1840,1
7936,2233,1
7936,2273,1
7936,2599,2
7936,2938,1
7936,3621,1
7936,3736,2
7936,4078,1
7936,4213,1
7936,4362,1
7936,5572,3
7936,5952,2
7936,6094,2
7936,6153,1
7936,6794,1
7936,6856,1
7936,7048,1
7936,7089,3
7936,7458,2
7936,7655,1
7936,7738,1
7936,7851,1
7936,7936,10
7936,8008,2
7936,8047,1
7936,8176,2
7936,8410,1
7936,8676,1
7936,8699,1
7936,8733,1
7936,9501,1
7936,10265,1
7936,10503,1
7936,11705,1
7936,12249,1
7936,13249,1
7936,35575,1
7949,1074,2
7949,1478,1
7949,2310,1
7949,3160,1
7949,3248,2
7949,6094,1
7949,7949,7
7949,9564,2
7949,12983,1
7949,14901,1
7949,17219,1
7949,17708,1
7949,21051,1
7949,21816,1
7949,24502,1
7949,36814,1
7952,3,1
7952,22,1
7952,78,1
7952,1106,2
7952,1441,1
7952,1474,2
7952,1483,1
7952,2807,1
7952,4362,2
7952,5801,1
7952,6414,1
7952,6794,1
7952,7392,1
7952,7952,17
7952,10194,1
7952,11540,4
7952,13480,1
7952,66825,1
7956,317,1
7956,1465,2
7956,3948,1
7956,4622,2
7956,7956,5
7967,3237,1
7967,3401,2
7967,4661,1
7967,5091,1
7967,5690,1
7967,6101,1
7967,7392,1
7967,7967,6
7967,13650,1
7979,5903,1
7979,6129,1
7979,6637,1
7979,7979,3
7979,8131,1
7982,429,1
7982,440,1
7982,908,1
7982,943,3
7982,1162,1
7982,1345,1
7982,1450,1
7982,1483,2
7982,1946,2
7982,2003,7
7982,2233,1
7982,2294,2
7982,2618,1
7982,2631,1
7982,2807,6
7982,2888,1
7982,3027,1
7982,3356,3
7982,3401,1
7982,3402,1
7982,3568,1
7982,3684,1
7982,3698,1
7982,3818,1
7982,4020,2
7982,4298,5
7982,4312,1
7982,5442,3
7982,5690,1
7982,5810,9
7982,6094,4
7982,6400,1
7982,6647,2
7982,6976,2
7982,7094,1
7982,7252,1
7982,7486,1
7982,7507,2
7982,7692,2
7982,7732,1
7982,7936,4
7982,7982,10
7982,8050,2
7982,8153,1
7982,8345,1
7982,8430,2
7982,8434,1
7982,8719,1
7982,8725,1
7982,8733,1
7982,9072,1
7982,9093,2
7982,9313,1
7982,9896,4
7982,10035,5
7982,16343,2
7982,16959,1
8008,143,5
8008,184,1
8008,290,1
8008,297,6
8008,494,1
8008,683,1
8008,703,1
8008,766,1
8008,935,3
8008,942,1
8008,955,2
8008,961,1
8008,972,2
8008,1046,2
8008,1061,1
8008,1106,2
8008,1121,1
8008,1149,2
8008,1176,3
8008,1266,1
8008,1355,1
8008,1358,4
8008,1407,2
8008,1409,1
8008,1459,3
8008,1483,1
8008,1532,1
8008,1580,1
8008,1593,1
8008,1610,1
8008,1946,3
8008,2036,1
8008,2039,1
8008,2097,1
8008,2192,1
8008,2233,2
8008,2246,1
8008,2264,2
8008,2294,2
8008,2384,2
8008,2389,2
8008,2416,1
8008,2612,1
8008,2672,18
8008,2807,1
8008,2841,1
8008,2954,5
8008,3032,1
8008,3199,1
8008,3208,1
8008,3248,1
8008,3324,4
8008,3356,1
8008,3400,1
8008,3401,2
8008,3402,2
8008,3568,2
8008,3621,3
8008,3659,1
8008,3684,5
8008,3736,1
8008,3755,1
8008,3757,1
8008,3945,1
8008,3958,1
8008,4036,1
8008,4167,2
8008,4177,6
8008,4213,1
8008,4246,1
8008,4248,1
8008,4312,7
8008,4336,2
8008,4415,1
8008,4556,5
8008,4558,1
8008,4580,1
8008,4658,1
8008,4720,1
8008,4721,1
8008,4745,1
8008,4953,3
8008,4959,1
8008,4974,1
8008,5001,1
8008,5017,2
8008,5200,5
8008,5229,1
8008,5373,1
8008,5450,1
8008,5585,3
8008,5627,2
8008,5810,1
8008,6085,1
8008,6094,22
8008,6101,1
8008,6209,1
8008,6307,1
8008,6316,2
8008,6400,1
8008,6415,1
8008,6494,2
8008,6506,1
8008,6545,2
8008,6651,2
8008,6698,1
8008,6716,1
8008,7089,1
8008,7144,1
8008,7333,1
8008,7458,3
8008,7521,1
8008,7647,1
8008,7655,2
8008,7710,2
8008,7732,1
8008,7934,1
8008,7936,1
8008,7967,5
8008,8008,197
8008,8153,1
8008,8176,2
8008,8239,1
8008,8338,3
8008,8379,1
8008,8430,3
8008,8676,1
8008,8719,1
8008,8725,3
8008,8784,1
8008,8799,3
8008,9025,8
8008,9163,1
8008,9199,1
8008,9449,1
8008,9565,1
8008,9716,1
8008,9769,1
8008,9858,1
8008,9896,1
8008,9924,7
8008,10035,1
8008,10059,1
8008,10134,1
8008,10217,1
8008,10251,1
8008,10280,1
8008,10330,1
8008,10446,1
8008,10461,1
8008,10675,1
8008,10898,10
8008,10909,4
8008,10920,3
8008,11016,7
8008,11054,4
8008,11072,2
8008,11100,1
8008,11142,13
8008,11318,1
8008,11417,1
8008,11439,1
8008,11504,1
8008,11765,2
8008,11847,3
8008,11926,1
8008,12301,3
8008,12481,2
8008,12597,1
8008,12734,1
8008,12922,1
8008,12981,1
8008,13625,1
8008,13650,1
8008,13753,1
8008,13763,1
8008,13809,3
8008,13886,1
8008,13904,1
8008,14167,1
8008,14251,1
8008,14450,1
8008,14497,1
8008,14552,2
8008,14726,8
8008,14830,1
8008,15054,1
8008,15381,1
8008,15493,1
8008,15684,1
8008,15915,1
8008,16793,1
8008,16934,1
8008,17164,1
8008,17581,1
8008,18263,1
8008,18739,1
8008,18938,1
8008,19368,1
8008,19885,2
8008,20062,1
8008,20598,2
8008,21946,1
8008,22051,2
8008,22971,3
8008,23388,1
8008,25028,2
8008,26178,1
8008,27261,1
8008,27742,1
8008,35336,1
8008,35353,1
8008,35575,1
8008,38783,1
8008,43085,1
8012,7460,2
8012,8012,6
8032,45,1
8032,49,3
8032,75,3
8032,78,1
8032,284,2
8032,317,1
8032,318,1
8032,332,1
8032,344,1
8032,360,4
8032,437,5
8032,798,1
8032,1090,3
8032,1190,1
8032,1353,1
8032,1358,1
8032,1409,1
8032,1465,5
8032,1573,6
8032,1874,2
8032,1993,1
8032,2051,3
8032,2191,1
8032,2356,1
8032,2362,1
8032,2625,1
8032,2841,8
8032,2926,1
8032,3049,1
8032,3121,1
8032,3329,1
8032,3509,1
8032,3593,1
8032,3634,11
8032,3874,3
8032,3891,1
8032,3901,1
8032,3931,1
8032,3995,1
8032,4042,1
8032,4649,4
8032,4676,1
8032,4760,2
8032,4910,2
8032,4991,1
8032,5000,1
8032,5010,2
8032,5069,2
8032,5239,1
8032,5337,2
8032,5690,3
8032,6205,1
8032,6254,1
8032,6301,5
8032,6646,1
8032,6666,8
8032,6794,1
8032,6936,1
8032,7460,1
8032,7867,1
8032,8032,89
8032,8103,6
8032,8320,1
8032,8818,1
8032,9062,1
8032,9390,2
8032,9458,1
8032,9878,6
8032,9928,4
8032,10217,1
8032,10366,3
8032,10849,5
8032,10930,1
8032,11546,2
8032,11765,1
8032,12166,3
8032,12301,2
8032,12310,2
8032,12517,1
8032,12914,1
8032,12996,1
8032,13027,1
8032,13238,3
8032,13431,1
8032,14447,3
8032,14969,1
8032,17083,1
8032,17846,2
8032,18744,1
8032,19949,2
8032,20302,2
8032,23204,2
8032,23571,2
8032,27816,1
8032,35353,1
8032,36067,1
8047,45,1
8047,613,11
8047,2841,1
8047,3324,2
8047,3969,1
8047,4333,1
8047,4423,1
8047,6094,3
8047,6249,1
8047,8047,2
8047,9024,1
8047,11640,1
8047,23873,1
8047,39719,1
8050,143,1
8050,175,1
8050,290,1
8050,1106,1
8050,1483,1
8050,1532,1
8050,2284,1
8050,2349,1
8050,2807,1
8050,3005,1
8050,4721,1
8050,6515,1
8050,7434,1
8050,7538,1
8050,8050,4
8050,8103,1
8050,10076,1
8050,10134,1
8050,10909,1
8050,11727,1
8050,12223,3
8050,14114,1
8050,17457,1
8050,19334,1
8050,44739,1
8075,440,1
8075,972,1
8075,1715,2
8075,1847,3
8075,2384,1
8075,3005,1
8075,4042,1
8075,4106,1
8075,4248,1
8075,4416,1
8075,4558,1
8075,4642,1
8075,6043,1
8075,6794,1
8075,7507,1
8075,7692,2
8075,8075,3
8075,8430,1
8075,13650,2
8075,15293,1
8103,45,1
8103,49,1
8103,51,1
8103,66,4
8103,78,2
8103,109,1
8103,250,1
8103,284,1
8103,318,3
8103,353,1
8103,360,3
8103,380,1
8103,382,2
8103,416,1
8103,425,1
8103,437,2
8103,675,1
8103,763,1
8103,800,2
8103,828,1
8103,942,1
8103,1094,1
8103,1131,1
8103,1190,1
8103,1291,1
8103,1310,1
8103,1441,1
8103,1465,3
8103,1492,1
8103,1532,1
8103,1546,2
8103,1631,1
8103,1703,1
8103,1898,1
8103,2051,5
8103,2189,1
8103,2191,5
8103,2349,7
8103,2467,1
8103,2480,1
8103,2555,1
8103,2625,1
8103,3380,1
8103,3465,1
8103,3634,6
8103,3711,1
8103,3926,1
8103,3969,1
8103,3995,6
8103,4008,3
8103,4042,1
8103,4194,1
8103,4437,1
8103,4558,1
8103,4621,1
8103,4622,1
8103,4649,3
8103,4692,1
8103,4707,1
8103,4709,1
8103,4721,1
8103,4790,1
8103,4794,1
8103,4807,1
8103,4874,1
8103,4991,2
8103,5034,1
8103,5101,1
8103,5259,1
8103,5337,3
8103,5450,3
8103,5723,1
8103,6031,1
8103,6094,3
8103,6101,1
8103,6137,1
8103,6301,1
8103,6495,1
8103,6646,2
8103,6666,6
8103,6856,1
8103,6862,1
8103,6936,4
8103,6950,1
8103,7333,1
8103,7341,1
8103,7867,1
8103,8032,4
8103,8103,87
8103,8134,1
8103,8250,2
8103,8338,2
8103,8430,2
8103,8887,1
8103,8932,1
8103,9072,1
8103,9390,1
8103,9534,1
8103,9586,1
8103,9672,1
8103,9928,8
8103,10194,7
8103,10333,1
8103,10366,7
8103,10675,1
8103,10758,1
8103,10819,5
8103,11061,1
8103,11084,1
8103,11142,1
8103,11540,3
8103,11885,3
8103,12156,1
8103,12166,1
8103,12310,5
8103,12486,2
8103,12517,2
8103,12823,1
8103,13132,1
8103,13244,1
8103,13488,1
8103,13762,1
8103,13827,1
8103,14082,1
8103,14124,1
8103,15404,1
8103,15770,3
8103,16183,3
8103,16516,1
8103,16767,1
8103,17121,1
8103,17267,4
8103,17462,1
8103,17787,2
8103,17812,1
8103,18263,1
8103,18301,1
8103,18503,1
8103,18571,2
8103,20302,2
8103,20729,1
8103,21123,2
8103,21369,1
8103,21684,1
8103,21710,1
8103,21965,1
8103,22051,1
8103,23078,1
8103,24502,1
8103,24637,2
8103,26250,1
8103,26608,3
8103,36067,1
8103,36108,1
8103,36572,1
8103,37021,1
8103,39082,2
8106,802,2
8106,1437,2
8106,1459,1
8106,1946,1
8106,4177,1
8106,8106,5
8106,22247,14
8131,297,2
8131,683,2
8131,1056,1
8131,1106,1
8131,1384,1
8131,1441,2
8131,1840,2
8131,2384,1
8131,3375,1
8131,3402,1
8131,3503,1
8131,3773,2
8131,4298,1
8131,4312,1
8131,5712,1
8131,5753,1
8131,6415,1
8131,6766,1
8131,6976,3
8131,7165,2
8131,7631,1
8131,7967,1
8131,7979,1
8131,8131,20
8131,8153,1
8131,8320,2
8131,8799,2
8131,9062,1
8131,9924,1
8131,10365,1
8131,10613,1
8131,11142,1
8131,11727,1
8131,13108,1
8131,13566,1
8131,16033,1
8131,21339,1
8131,30259,1
8131,35840,1
8133,1946,14
8133,2000,6
8133,2672,1
8133,3676,1
8133,3859,1
8133,4423,3
8133,4600,1
8133,5810,2
8133,5917,1
8133,6085,1
8133,6262,4
8133,6794,7
8133,6976,1
8133,7206,5
8133,7743,1
8133,8133,42
8133,8811,5
8133,9211,1
8133,9269,2
8133,9896,1
8133,10194,3
8133,10708,1
8133,10909,2
8133,11145,2
8133,11318,1
8133,13113,1
8133,13694,1
8133,14340,3
8133,15293,2
8133,15819,2
8133,15934,1
8133,16033,1
8133,17064,1
8133,21059,2
8133,21857,1
8133,22131,2
8133,27714,1
8133,29349,2
8133,30395,1
8133,38783,1
8134,416,1
8134,430,1
8134,750,3
8134,1450,1
8134,1481,1
8134,1619,1
8134,2310,1
8134,2554,1
8134,2874,1
8134,4745,1
8134,6094,1
8134,6666,1
8134,6794,2
8134,7294,1
8134,7335,1
8134,7967,1
8134,8134,15
8134,8176,1
8134,8676,1
8134,8799,2
8140,302,1
8140,3206,3
8140,3684,2
8140,8140,2
8140,8345,2
8146,238,4
8146,757,1
8146,934,1
8146,979,1
8146,1061,2
8146,1407,1
8146,1459,2
8146,1536,1
8146,2642,2
8146,3106,1
8146,3621,1
8146,3898,1
8146,4231,1
8146,4312,1
8146,4672,1
8146,4923,1
8146,5656,1
8146,5963,1
8146,7486,1
8146,7845,1
8146,8146,9
8146,8799,1
8146,9062,2
8146,9564,4
8146,10035,2
8146,10203,2
8146,10227,1
8146,10858,1
8146,11011,2
8146,11142,1
8146,12383,2
8146,13825,2
8153,27,1
8153,1056,2
8153,1060,1
8153,8153,2
8176,45,1
8176,75,1
8176,78,2
8176,290,4
8176,351,1
8176,402,1
8176,406,2
8176,408,1
8176,431,2
8176,703,1
8176,763,3
8176,766,3
8176,914,1
8176,1095,1
8176,1107,1
8176,1119,3
8176,1131,1
8176,1148,1
8176,1291,3
8176,1335,1
8176,1345,4
8176,1441,1
8176,1450,2
8176,1459,6
8176,1532,2
8176,1546,3
8176,1573,2
8176,1610,1
8176,1851,1
8176,2039,1
8176,2052,1
8176,2083,1
